"homeTeam","awayTeam","homeScore","awayScore","date","gameID","playoff","season","winner","loser","MOV","previousHomeElo","previousAwayElo","newHomeElo","newAwayElo","homeWinPct","awayWinPct","drawPct","expectedWinner","correct"
"Union","Wind Chill",23,18,2021-06-12,"2021-06-12-MIN-CHI",FALSE,"2021","Union","Wind Chill",5,1393.32807700123,1453.91071824228,1417.16695329517,1430.15441699958,0.55571439183931,0.442746655300384,0.00153895286030553,"Union",TRUE
"AlleyCats","Mechanix",28,16,2021-06-12,"2021-06-12-DET-IND",FALSE,"2021","AlleyCats","Mechanix",12,1466.56620858366,1077.35471698997,1470.8286463723,1073.11728297821,0.943374825717694,0.0562930068012693,0.000332167481036746,"AlleyCats",TRUE
"Flyers","Breeze",24,25,2021-06-12,"2021-06-12-DC-RAL",FALSE,"2021","Breeze","Flyers",1,1584.50681221213,1501.31894886557,1569.22450856831,1516.6258917077,0.741042958629334,0.257762280106798,0.00119476126386892,"Flyers",FALSE
"Sol","Legion",24,23,2021-06-12,"2021-06-12-DAL-AUS",FALSE,"2021","Sol","Legion",1,1331.26243253979,1608.88869416448,1346.69306399145,1593.48349482004,0.263934789903376,0.734852058878541,0.00121315121808319,"Legion",FALSE
"Growlers","Aviators",18,20,2021-06-13,"2021-06-13-LA-SD",FALSE,"2021","Aviators","Growlers",2,1565.75529964228,1517.08288497323,1542.80214039439,1540.07876460609,0.701135216848254,0.297559831356104,0.00130495179564233,"Growlers",FALSE
"Spiders","Growlers",16,23,2021-06-18,"2021-06-18-SD-SJ",FALSE,"2021","Growlers","Spiders",7,1331.64495614151,1542.80214039439,1310.04034005943,1564.49513680171,0.344570985101499,0.654019441332601,0.00140957356590032,"Growlers",TRUE
"Thunderbirds","Empire",19,24,2021-06-18,"2021-06-18-NY-PIT",FALSE,"2021","Empire","Thunderbirds",5,1381.5423015816,1636.65177832792,1365.85016998218,1652.41348432747,0.289873270374406,0.708841514881371,0.00128521474422327,"Empire",TRUE
"Wind Chill","Radicals",25,19,2021-06-18,"2021-06-18-MAD-MIN",FALSE,"2021","Wind Chill","Radicals",6,1430.15441699958,1523.86992936748,1458.85244554354,1495.26284633068,0.508263928244356,0.490177735218112,0.00155833653753268,"Wind Chill",TRUE
"Legion","Aviators",20,12,2021-06-18,"2021-06-18-LA-DAL",FALSE,"2021","Legion","Aviators",8,1593.48349482004,1540.07876460609,1612.6756620449,1520.97107283933,0.706812049793216,0.291897466119586,0.00129048408719806,"Legion",TRUE
"Breeze","Glory",32,20,2021-06-18,"2021-06-18-BOS-DC",FALSE,"2021","Breeze","Glory",12,1516.6258917077,1425.30876533545,1535.70317283327,1406.32055148075,0.749921227468668,0.24891121444871,0.00116755808262178,"Breeze",TRUE
"Phoenix","Thunderbirds",27,18,2021-06-19,"2021-06-19-PIT-PHI",FALSE,"2021","Phoenix","Thunderbirds",9,1323.6674760092,1365.85016998218,1352.48772384956,1337.13440107346,0.581687711918375,0.416795825725282,0.00151646235634267,"Phoenix",TRUE
"Sol","Aviators",22,20,2021-06-19,"2021-06-19-LA-AUS",FALSE,"2021","Sol","Aviators",2,1346.69306399145,1520.97107283933,1366.73481761902,1500.97858409503,0.393960077352389,0.604550208393954,0.00148971425365652,"Aviators",FALSE
"Mechanix","Union",13,30,2021-06-19,"2021-06-19-CHI-DET",FALSE,"2021","Union","Mechanix",17,1073.11728297821,1417.16695329517,1055.88278001529,1434.48796119677,0.196552775604197,0.802460669353409,0.000986555042393422,"Union",TRUE
"Flyers","Glory",27,24,2021-06-19,"2021-06-19-BOS-RAL",FALSE,"2021","Flyers","Glory",3,1569.22450856831,1406.32055148075,1576.65897789271,1398.92397762403,0.819102571068991,0.179975346617967,0.000922082313042166,"Flyers",TRUE
"Cannons","Hustle",13,24,2021-06-19,"2021-06-19-ATL-TB",FALSE,"2021","Hustle","Cannons",11,1328.32363406267,1475.01809669952,1296.01805364822,1507.43805351599,0.432437607691126,0.566031367110356,0.00153102519851778,"Hustle",TRUE
"Cascades","Growlers",16,18,2021-06-20,"2021-06-20-SD-SEA",FALSE,"2021","Growlers","Cascades",2,1328.27276300706,1564.49513680171,1317.90068778587,1574.91171076078,0.312753710731934,0.685904499404202,0.00134178986386435,"Growlers",TRUE
"Radicals","AlleyCats",24,20,2021-06-20,"2021-06-20-IND-MAD",FALSE,"2021","Radicals","AlleyCats",4,1495.26284633068,1470.8286463723,1511.05365614644,1455.10384408814,0.671104135333062,0.32752103940864,0.00137482525829768,"Radicals",TRUE
"Glory","Cannons",24,17,2021-06-25,"2021-06-25-TB-BOS",FALSE,"2021","Glory","Cannons",7,1398.92397762403,1296.01805364822,1413.62175748813,1281.39001447039,0.762222418220107,0.236649331670969,0.00112825010892417,"Glory",TRUE
"Flyers","Phoenix",23,11,2021-06-25,"2021-06-25-PHI-RAL",FALSE,"2021","Flyers","Phoenix",12,1576.65897789271,1352.48772384956,1586.8475067502,1342.35406347607,0.865641825365216,0.133634612925422,0.000723561709362497,"Flyers",TRUE
"Aviators","Legion",16,21,2021-06-25,"2021-06-25-DAL-LA",FALSE,"2021","Legion","Aviators",5,1500.97858409503,1612.6756620449,1475.03474761941,1638.70324047842,0.482394409198964,0.516048509898842,0.00155708090219331,"Legion",TRUE
"Cascades","Sol",28,24,2021-06-25,"2021-06-25-AUS-SEA",FALSE,"2021","Cascades","Sol",4,1317.90068778587,1366.73481761902,1338.50140102185,1346.20759044924,0.572342936303334,0.426131541986091,0.00152552171057546,"Cascades",TRUE
"Empire","Cannons",24,18,2021-06-26,"2021-06-26-TB-NY",FALSE,"2021","Empire","Cannons",6,1652.41348432747,1281.39001447039,1655.98471212026,1277.83960640408,0.937515300233625,0.0621204232671902,0.000364276499184919,"Empire",TRUE
"Hustle","Phoenix",24,17,2021-06-26,"2021-06-26-PHI-ATL",FALSE,"2021","Hustle","Phoenix",7,1507.43805351599,1342.35406347607,1518.47450549073,1331.37399377979,0.820954601421452,0.178130703571299,0.000914695007249611,"Hustle",TRUE
"Wind Chill","Mechanix",29,17,2021-06-26,"2021-06-26-DET-MIN",FALSE,"2021","Wind Chill","Mechanix",12,1458.85244554354,1055.88278001529,1462.80496102323,1051.95355009503,0.947459925544784,0.0522305437191067,0.000309530736109752,"Wind Chill",TRUE
"Growlers","Legion",21,20,2021-06-26,"2021-06-26-DAL-SD",FALSE,"2021","Growlers","Legion",1,1574.91171076078,1638.70324047842,1584.22996440576,1629.41699991604,0.551149199996065,0.44730876237713,0.00154203762680483,"Growlers",TRUE
"AlleyCats","Union",20,28,2021-06-26,"2021-06-26-CHI-IND",FALSE,"2021","Union","AlleyCats",8,1455.10384408814,1434.48796119677,1411.42729681904,1478.25531185682,0.666234517631831,0.332380383106745,0.00138509926142383,"AlleyCats",FALSE
"Spiders","Sol",28,23,2021-06-26,"2021-06-26-AUS-SJ",FALSE,"2021","Spiders","Sol",5,1310.04034005943,1346.20759044924,1332.01045359478,1324.31826887972,0.590088961006678,0.408403649484341,0.00150738950898105,"Spiders",TRUE
"Radicals","Mechanix",29,18,2021-06-27,"2021-06-27-DET-MAD",FALSE,"2021","Radicals","Mechanix",11,1511.05365614644,1051.95355009503,1513.85936859872,1049.16460887333,0.961406788701016,0.0383625192176448,0.000230692081339433,"Radicals",TRUE
"Sol","Cascades",23,16,2021-07-02,"2021-07-02-SEA-AUS",FALSE,"2021","Sol","Cascades",7,1324.31826887972,1338.50140102185,1347.91223986666,1314.99862054735,0.620314635940792,0.37821788311113,0.00146748094807819,"Sol",TRUE
"Breeze","Empire",20,17,2021-07-02,"2021-07-02-NY-DC",FALSE,"2021","Breeze","Empire",3,1535.70317283327,1655.98471212026,1557.76272312844,1633.9898316272,0.470068924386103,0.528377529084848,0.00155354652904816,"Empire",FALSE
"Union","Radicals",18,15,2021-07-02,"2021-07-02-MAD-CHI",FALSE,"2021","Union","Radicals",3,1478.25531185682,1513.85936859872,1495.22076938384,1496.95638170736,0.590872919995407,0.407620581950441,0.00150649805415165,"Union",TRUE
"Legion","Cascades",24,16,2021-07-03,"2021-07-03-SEA-DAL",FALSE,"2021","Legion","Cascades",8,1629.41699991604,1314.99862054735,1634.88524584184,1309.56150867963,0.915480459298643,0.0840383194239374,0.000481221277419147,"Legion",TRUE
"Cannons","Flyers",15,29,2021-07-03,"2021-07-03-RAL-TB",FALSE,"2021","Flyers","Cannons",14,1277.83960640408,1586.8475067502,1258.94508237647,1605.83285780121,0.230362781022092,0.768529852331916,0.00110736664599231,"Flyers",TRUE
"Thunderbirds","Phoenix",23,20,2021-07-03,"2021-07-03-PHI-PIT",FALSE,"2021","Thunderbirds","Phoenix",3,1337.13440107346,1331.37399377979,1351.74681783621,1316.82046974725,0.646956583977907,0.351620537726975,0.00142287829511889,"Thunderbirds",TRUE
"AlleyCats","Radicals",22,26,2021-07-03,"2021-07-03-MAD-IND",FALSE,"2021","Radicals","AlleyCats",4,1411.42729681904,1496.95638170736,1386.33487258881,1522.12389212722,0.520035163658487,0.478408691006249,0.0015561453352631,"AlleyCats",FALSE
"Empire","Phoenix",27,20,2021-07-09,"2021-07-09-PHI-NY",FALSE,"2021","Empire","Phoenix",7,1633.9898316272,1316.82046974725,1639.08979004087,1311.74958689601,0.916697745301215,0.0828273371187678,0.00047491758001679,"Empire",TRUE
"Legion","Sol",16,17,2021-07-09,"2021-07-09-AUS-DAL",FALSE,"2021","Sol","Legion",1,1634.88524584184,1347.91223986666,1616.44419264938,1366.36448467455,0.90242620816164,0.0970261220837931,0.00054766975456734,"Legion",FALSE
"Flyers","Cannons",31,19,2021-07-10,"2021-07-10-TB-RAL",FALSE,"2021","Flyers","Cannons",12,1605.83285780121,1258.94508237647,1611.19765712451,1253.61127210398,0.928864418460022,0.0707246763003353,0.000410905239643072,"Flyers",TRUE
"Glory","Phoenix",22,23,2021-07-10,"2021-07-10-PHI-BOS",FALSE,"2021","Phoenix","Glory",1,1413.62175748813,1311.74958689601,1397.93816269628,1327.45650233939,0.761142223141446,0.237725999814422,0.00113177704413198,"Glory",FALSE
"AlleyCats","Wind Chill",18,25,2021-07-10,"2021-07-10-MIN-IND",FALSE,"2021","Wind Chill","AlleyCats",7,1386.33487258881,1462.80496102323,1353.11796776804,1496.11856365603,0.533034647529258,0.465413634017942,0.00155171845279978,"AlleyCats",FALSE
"Hustle","Breeze",14,19,2021-07-10,"2021-07-10-DC-ATL",FALSE,"2021","Breeze","Hustle",5,1518.47450549073,1557.76272312844,1487.07619029925,1589.24209956548,0.585736410754441,0.412751389538784,0.00151219970677446,"Hustle",FALSE
"Radicals","Union",19,16,2021-07-10,"2021-07-10-CHI-MAD",FALSE,"2021","Radicals","Union",3,1522.12389212722,1495.22076938384,1535.59443953388,1481.80679198644,0.674233451294969,0.324398481311768,0.00136806739326312,"Radicals",TRUE
"Legion","Sol",21,20,2021-07-10,"2021-07-10-AUS-DAL",FALSE,"2021","Legion","Sol",1,1616.44419264938,1366.36448467455,1618.85823092247,1363.96369201687,0.882061980365258,0.117290904107192,0.000647115527550729,"Legion",TRUE
"Union","Wind Chill",18,20,2021-07-11,"2021-07-11-MIN-CHI",FALSE,"2021","Wind Chill","Union",2,1481.80679198644,1496.11856365603,1461.44728089601,1516.52626150629,0.620140212562799,0.378392043572704,0.00146774386449683,"Union",FALSE
"Cascades","Legion",22,18,2021-07-16,"2021-07-16-DAL-SEA",FALSE,"2021","Cascades","Legion",4,1309.56150867963,1618.85823092247,1347.09329247151,1581.38037950679,0.230068142560424,0.768825481712519,0.00110637572705707,"Legion",FALSE
"Phoenix","Hustle",15,20,2021-07-16,"2021-07-16-ATL-PHI",FALSE,"2021","Hustle","Phoenix",5,1327.45650233939,1487.07619029925,1305.12750186425,1509.4867845008,0.41427601533582,0.584210154079077,0.00151383058510246,"Hustle",TRUE
"Thunderbirds","Flyers",16,27,2021-07-17,"2021-07-17-RAL-PIT",FALSE,"2021","Flyers","Thunderbirds",11,1351.74681783621,1611.19765712451,1330.36406984498,1632.67589628607,0.284756114165259,0.713972220723795,0.00127166511094667,"Flyers",TRUE
"Radicals","AlleyCats",17,16,2021-07-17,"2021-07-17-IND-MAD",FALSE,"2021","Radicals","AlleyCats",1,1535.59443953388,1353.11796776804,1538.9778905033,1349.7521003469,0.835201237035916,0.163942315794815,0.000856447169269414,"Radicals",TRUE
"Wind Chill","Mechanix",25,12,2021-07-17,"2021-07-17-DET-MIN",FALSE,"2021","Wind Chill","Mechanix",13,1516.52626150629,1049.16460887333,1519.37169318866,1046.33621620309,0.963133136471463,0.0366460974006634,0.000220766127873744,"Wind Chill",TRUE
"Spiders","Legion",20,23,2021-07-17,"2021-07-17-DAL-SJ",FALSE,"2021","Legion","Spiders",3,1332.01045359478,1581.38037950679,1319.58580540144,1593.85958145986,0.296721265642059,0.701975899832726,0.00130283452521562,"Legion",TRUE
"Aviators","Sol",20,21,2021-07-17,"2021-07-17-AUS-LA",FALSE,"2021","Sol","Aviators",1,1475.03474761941,1363.96369201687,1459.16211015779,1379.85899181438,0.770635837978286,0.228263878073842,0.00110028394787284,"Aviators",FALSE
"Breeze","Hustle",13,17,2021-07-17,"2021-07-17-ATL-DC",FALSE,"2021","Hustle","Breeze",4,1589.24209956548,1509.4867845008,1553.93465629669,1544.85199175686,0.737233154179666,0.261560711289302,0.00120613453103141,"Breeze",FALSE
"Union","AlleyCats",24,18,2021-07-18,"2021-07-18-IND-CHI",FALSE,"2021","Union","AlleyCats",6,1461.44728089601,1349.7521003469,1474.67264528877,1336.59023139351,0.771270261773646,0.227631598712551,0.00109813951380314,"Union",TRUE
"Growlers","Sol",21,20,2021-07-18,"2021-07-18-AUS-SD",FALSE,"2021","Growlers","Sol",1,1584.22996440576,1379.85899181438,1587.26914191721,1376.83592137988,0.851824415117448,0.147390281773722,0.000785303108829738,"Growlers",TRUE
"Legion","Growlers",19,15,2021-07-23,"2021-07-23-SD-DAL",FALSE,"2021","Legion","Growlers",4,1593.85958145986,1587.26914191721,1610.77103339265,1570.42596299354,0.648047140681816,0.350531994872416,0.00142086444576822,"Legion",TRUE
"Cascades","Aviators",16,21,2021-07-23,"2021-07-23-LA-SEA",FALSE,"2021","Aviators","Cascades",5,1347.09329247151,1459.16211015779,1321.17775286874,1485.1613870078,0.481860116325698,0.516582916684109,0.00155696699019336,"Aviators",TRUE
"Outlaws","Rush",27,24,2021-07-24,"2021-07-24-TOR-OTT",FALSE,"2021","Outlaws","Rush",3,1271.34991635757,1567.65597455826,1303.09173267701,1535.96244546966,0.243580947627082,0.75526835006187,0.00115070231104775,"Rush",FALSE
"Sol","Growlers",17,21,2021-07-24,"2021-07-24-SD-AUS",FALSE,"2021","Growlers","Sol",4,1376.83592137988,1570.42596299354,1359.00375556268,1588.32848638888,0.367753776889118,0.630795234747754,0.00145098836312829,"Growlers",TRUE
"Hustle","Empire",22,21,2021-07-24,"2021-07-24-NY-ATL",FALSE,"2021","Hustle","Empire",1,1544.85199175686,1639.08979004087,1555.09030011876,1628.88387957959,0.507512485610117,0.490929096633777,0.00155841775610599,"Hustle",TRUE
"Spiders","Aviators",18,20,2021-07-24,"2021-07-24-LA-SJ",FALSE,"2021","Aviators","Spiders",2,1319.58580540144,1485.1613870078,1306.16530066246,1498.63162941896,0.405981930347907,0.592513461848276,0.00150460780381634,"Aviators",TRUE
"Mechanix","AlleyCats",13,18,2021-07-24,"2021-07-24-IND-DET",FALSE,"2021","AlleyCats","Mechanix",5,1046.33621620309,1336.59023139351,1032.77769871982,1350.21224980239,0.250057087798246,0.748771777042487,0.00117113515926692,"AlleyCats",TRUE
"Wind Chill","Union",16,20,2021-07-24,"2021-07-24-CHI-MIN",FALSE,"2021","Union","Wind Chill",4,1519.37169318866,1474.67264528877,1485.97084186163,1508.13666562098,0.696320459258666,0.302362632071361,0.0013169086699733,"Wind Chill",FALSE
"Cannons","Glory",23,26,2021-07-24,"2021-07-24-BOS-TB",FALSE,"2021","Glory","Cannons",3,1253.61127210398,1397.93816269628,1235.45086629396,1416.16248396176,0.435785637532523,0.562680617143002,0.00153374532447526,"Glory",TRUE
"Royal","Outlaws",19,26,2021-07-25,"2021-07-25-OTT-MTL",FALSE,"2021","Outlaws","Royal",7,1348.95333909377,1303.09173267701,1305.71313014423,1346.41333791923,0.697733723530803,0.300952847608459,0.00131342886073849,"Royal",FALSE
"Flyers","Thunderbirds",20,17,2021-07-30,"2021-07-30-PIT-RAL",FALSE,"2021","Flyers","Thunderbirds",3,1632.67589628607,1330.36406984498,1636.35454880531,1326.70623586027,0.909929574856089,0.0895606911456707,0.000509733998240697,"Flyers",TRUE
"Radicals","Union",18,23,2021-07-30,"2021-07-30-CHI-MAD",FALSE,"2021","Union","Radicals",5,1538.9778905033,1508.13666562098,1502.68522832523,1544.50184485443,0.67919284899729,0.319450042912781,0.00135710808992934,"Radicals",FALSE
"Sol","Spiders",25,15,2021-07-31,"2021-07-31-SJ-AUS",FALSE,"2021","Sol","Spiders",10,1359.00375556268,1306.16530066246,1379.99755437228,1285.26381931446,0.706136082187222,0.292571689988968,0.00129222782380928,"Sol",TRUE
"Growlers","Cascades",21,20,2021-07-31,"2021-07-31-SEA-SD",FALSE,"2021","Growlers","Cascades",1,1588.32848638888,1321.17775286874,1590.53931745609,1318.97918708279,0.891907185097018,0.107493135987367,0.000599678915614757,"Growlers",TRUE
"Hustle","Thunderbirds",27,22,2021-07-31,"2021-07-31-PIT-ATL",FALSE,"2021","Hustle","Thunderbirds",5,1555.09030011876,1326.70623586027,1562.05814891747,1319.77603168389,0.868437424175819,0.130851793540951,0.000710782283229849,"Hustle",TRUE
"Breeze","Phoenix",22,12,2021-07-31,"2021-07-31-PHI-DC",FALSE,"2021","Breeze","Phoenix",10,1553.93465629669,1305.12750186425,1562.34044740771,1296.76779284952,0.881297792850312,0.118051459769959,0.000650747379729158,"Breeze",TRUE
"Cannons","Empire",18,25,2021-07-31,"2021-07-31-NY-TB",FALSE,"2021","Empire","Cannons",7,1235.45086629396,1628.88387957959,1225.6204232534,1638.76620016809,0.155479660146806,0.84369983730926,0.000820502543933621,"Empire",TRUE
"Mechanix","Radicals",15,23,2021-07-31,"2021-07-31-MAD-DET",FALSE,"2021","Radicals","Mechanix",8,1032.77769871982,1502.68522832523,1025.67236684843,1509.83026674518,0.105980108501139,0.893427645506657,0.000592245992203755,"Radicals",TRUE
"Wind Chill","AlleyCats",17,16,2021-07-31,"2021-07-31-IND-MIN",FALSE,"2021","Wind Chill","AlleyCats",1,1485.97084186163,1350.21224980239,1490.19290788611,1346.01106903421,0.794785721860331,0.204199146502779,0.00101513163689068,"Wind Chill",TRUE
"Legion","Spiders",15,14,2021-08-01,"2021-08-01-SJ-DAL",FALSE,"2021","Legion","Spiders",1,1610.77103339265,1285.26381931446,1612.3970986043,1283.64706064725,0.920290362048473,0.0792534315936471,0.000456206357879574,"Legion",TRUE
"Aviators","Cascades",20,15,2021-08-01,"2021-08-01-SEA-LA",FALSE,"2021","Aviators","Cascades",5,1498.63162941896,1318.97918708279,1507.49824407741,1310.15852809689,0.832951491534026,0.16618269588124,0.000865812584733089,"Aviators",TRUE
"Glory","Flyers",18,19,2021-08-06,"2021-08-06-RAL-BOS",FALSE,"2021","Flyers","Glory",1,1416.16248396176,1636.35454880531,1409.20153641015,1643.3444804655,0.332921981090295,0.66569179285657,0.0013862260531351,"Flyers",TRUE
"Phoenix","Breeze",13,20,2021-08-06,"2021-08-06-DC-PHI",FALSE,"2021","Breeze","Phoenix",7,1296.76779284952,1562.34044740771,1279.31677423484,1579.87017843267,0.277633543786062,0.721114196624489,0.00125225958944919,"Breeze",TRUE
"Royal","Rush",18,16,2021-08-07,"2021-08-07-TOR-MTL",FALSE,"2021","Royal","Rush",2,1305.71313014423,1535.96244546966,1328.25195687059,1513.46866827032,0.320191252189401,0.678449978655413,0.0013587691551864,"Rush",FALSE
"Hustle","Cannons",20,21,2021-08-07,"2021-08-07-TB-ATL",FALSE,"2021","Cannons","Hustle",1,1562.05814891747,1225.6204232534,1543.20184497374,1244.48554724238,0.924785640518887,0.0747817905522754,0.000432568928837501,"Hustle",FALSE
"Cascades","Spiders",15,23,2021-08-07,"2021-08-07-SJ-SEA",FALSE,"2021","Spiders","Cascades",8,1310.15852809689,1283.64706064725,1266.00183725383,1327.89348506748,0.673738061644726,0.324892793041408,0.00136914531386539,"Cascades",FALSE
"Empire","Flyers",24,23,2021-08-07,"2021-08-07-RAL-NY",FALSE,"2021","Empire","Flyers",1,1638.76620016809,1643.3444804655,1646.359669575,1635.78096922906,0.633247446711664,0.365305621072995,0.0014469322153407,"Empire",TRUE
"Growlers","Aviators",24,17,2021-08-07,"2021-08-07-LA-SD",FALSE,"2021","Growlers","Aviators",7,1590.53931745609,1507.49824407741,1606.57063464365,1491.54087515573,0.740880773279393,0.257923977618603,0.00119524910200414,"Growlers",TRUE
"Union","Mechanix",20,16,2021-08-07,"2021-08-07-DET-CHI",FALSE,"2021","Union","Mechanix",4,1544.50184485443,1025.67236684843,1545.8015345556,1024.38053377401,0.972324744371957,0.0275079586543497,0.000167296973693359,"Union",TRUE
"Sol","Legion",22,23,2021-08-07,"2021-08-07-DAL-AUS",FALSE,"2021","Legion","Sol",1,1379.99755437228,1612.3970986043,1373.3552903079,1619.06766183374,0.317503027462999,0.681144260495226,0.00135271204177445,"Legion",TRUE
"Outlaws","Royal",18,22,2021-08-08,"2021-08-08-MTL-OTT",FALSE,"2021","Royal","Outlaws",4,1346.41333791923,1328.25195687059,1314.56853645473,1360.16358955102,0.663085307607322,0.335523105843623,0.00139158654905541,"Outlaws",FALSE
"Thunderbirds","Breeze",16,25,2021-08-08,"2021-08-08-DC-PIT",FALSE,"2021","Breeze","Thunderbirds",9,1319.77603168389,1579.87017843267,1300.01402646304,1599.72053030832,0.284002489733943,0.714727868362676,0.00126964190338108,"Breeze",TRUE
"Royal","Outlaws",18,16,2021-08-12,"2021-08-12-OTT-MTL",FALSE,"2021","Royal","Outlaws",2,1360.16358955102,1314.56853645473,1370.07089562475,1304.70426042416,0.69741001741411,0.301275754488849,0.00131422809704179,"Royal",TRUE
"Spiders","Cascades",20,16,2021-08-13,"2021-08-13-SEA-SJ",FALSE,"2021","Spiders","Cascades",4,1327.89348506748,1266.00183725383,1341.46580659795,1252.49009827431,0.716832893020817,0.281903138567687,0.00126396841149617,"Spiders",TRUE
"Glory","Thunderbirds",26,20,2021-08-13,"2021-08-13-PIT-BOS",FALSE,"2021","Glory","Thunderbirds",6,1409.20153641015,1300.01402646304,1422.57623202361,1286.70333140662,0.768713726354644,0.230179523198476,0.00110675044687994,"Glory",TRUE
"Phoenix","Empire",19,20,2021-08-13,"2021-08-13-NY-PHI",FALSE,"2021","Empire","Phoenix",1,1279.31677423484,1646.359669575,1275.60176058198,1650.09379807032,0.176485829449926,0.822606098832938,0.000908071717135472,"Empire",TRUE
"Aviators","Growlers",17,21,2021-08-14,"2021-08-14-SD-LA",FALSE,"2021","Growlers","Aviators",4,1491.54087515573,1606.57063464365,1468.46479387771,1629.72189260436,0.477606005446049,0.520838061608064,0.0015559329458873,"Growlers",TRUE
"Empire","Thunderbirds",20,16,2021-08-14,"2021-08-14-PIT-NY",FALSE,"2021","Empire","Thunderbirds",4,1650.09379807032,1286.70333140662,1653.17260043331,1283.64242805828,0.934891310439035,0.0647301717963183,0.000378517764646258,"Empire",TRUE
"Rush","Royal",19,20,2021-08-14,"2021-08-14-MTL-TOR",FALSE,"2021","Royal","Rush",1,1513.46866827032,1370.07089562475,1496.97680975359,1386.58309063607,0.801865137269337,0.197146064166418,0.000988798564244775,"Rush",FALSE
"Mechanix","Wind Chill",15,24,2021-08-14,"2021-08-14-MIN-DET",FALSE,"2021","Wind Chill","Mechanix",9,1024.38053377401,1490.19290788611,1016.77753774169,1497.8382838155,0.10823450405257,0.89116218547326,0.000603310474170282,"Wind Chill",TRUE
"Flyers","Hustle",20,18,2021-08-14,"2021-08-14-ATL-RAL",FALSE,"2021","Flyers","Hustle",2,1635.78096922906,1543.20184497374,1643.90720270736,1535.11361941824,0.751281159202423,0.247555535986385,0.00116330481119273,"Flyers",TRUE
"Rush","Outlaws",23,21,2021-08-15,"2021-08-15-OTT-TOR",FALSE,"2021","Rush","Outlaws",2,1496.97680975359,1304.70426042416,1502.08938722923,1299.61849364268,0.842816896877438,0.15635882454199,0.000824278580572019,"Rush",TRUE
"AlleyCats","Wind Chill",19,23,2021-08-15,"2021-08-15-MIN-IND",FALSE,"2021","Wind Chill","AlleyCats",4,1346.01106903421,1497.8382838155,1325.43256062498,1518.49058178212,0.425200826550277,0.573274506055606,0.00152466739411694,"Wind Chill",TRUE
"Growlers","Spiders",24,21,2021-08-20,"2021-08-20-SJ-SD",FALSE,"2021","Growlers","Spiders",3,1629.72189260436,1341.46580659795,1633.68299943331,1337.52694886269,0.903074638623809,0.0963809424700146,0.000544418906176361,"Growlers",TRUE
"Empire","Glory",25,21,2021-08-20,"2021-08-20-BOS-NY",FALSE,"2021","Empire","Glory",4,1653.17260043331,1422.57623202361,1659.36192245164,1416.42040400576,0.869885637752253,0.129410238193472,0.000704124054275473,"Empire",TRUE
"Royal","Rush",25,23,2021-08-21,"2021-08-21-TOR-MTL",FALSE,"2021","Royal","Rush",2,1386.58309063607,1502.08938722923,1403.83506007523,1484.88872878985,0.476921631568959,0.521522622917796,0.00155574551324467,"Rush",FALSE
"Aviators","Spiders",21,20,2021-08-21,"2021-08-21-SJ-LA",FALSE,"2021","Aviators","Spiders",1,1468.46479387771,1337.52694886269,1472.78167824518,1333.23129678832,0.790222549193608,0.208745675122679,0.00103177568371302,"Aviators",TRUE
"Breeze","Flyers",22,21,2021-08-21,"2021-08-21-RAL-DC",FALSE,"2021","Breeze","Flyers",1,1599.72053030832,1643.90720270736,1608.45535372676,1635.20389230626,0.578878115928891,0.419602583611682,0.00151930045942772,"Breeze",TRUE
"Mechanix","Union",19,29,2021-08-21,"2021-08-21-CHI-DET",FALSE,"2021","Union","Mechanix",10,1016.77753774169,1545.8015345556,1011.07036778513,1551.54160924552,0.077788689393718,0.921762819304557,0.000448491301725085,"Union",TRUE
"Phoenix","Glory",19,22,2021-08-21,"2021-08-21-BOS-PHI",FALSE,"2021","Glory","Phoenix",3,1275.60176058198,1416.42040400576,1257.23710133614,1434.84912604058,0.440757415401472,0.557705058151022,0.00153752644750627,"Glory",TRUE
"Thunderbirds","Hustle",25,26,2021-08-21,"2021-08-21-ATL-PIT",FALSE,"2021","Hustle","Thunderbirds",1,1283.64242805828,1535.11361941824,1277.48222804309,1541.3009647139,0.294203351326307,0.704500224455939,0.00129642421775444,"Hustle",TRUE
"Outlaws","Royal",25,24,2021-08-22,"2021-08-22-MTL-OTT",FALSE,"2021","Outlaws","Royal",1,1299.61849364268,1403.83506007523,1310.16010369158,1393.32586676619,0.493152877327033,0.50528850579664,0.00155861687632719,"Royal",FALSE
"Wind Chill","Radicals",19,15,2021-08-22,"2021-08-22-MAD-MIN",FALSE,"2021","Wind Chill","Radicals",4,1518.49058178212,1509.83026674518,1535.27011087176,1493.11876050203,0.650759957472816,0.347824251793454,0.00141579073372972,"Wind Chill",TRUE
"Rush","Outlaws",22,13,2021-08-28,"2021-08-28-OTT-TOR",FALSE,"2021","Rush","Outlaws",9,1484.88872878985,1310.16010369158,1496.55732551724,1298.55169774317,0.828970341672617,0.170147426418723,0.000882231908660103,"Rush",TRUE
"Growlers","Legion",22,18,2021-08-28,"2021-08-28-DAL-SD",TRUE,"2021","Growlers","Legion",4,1633.68299943331,1619.06766183374,1653.36630501481,1599.4650971624,0.658509980422171,0.340089227679433,0.00140079189839626,"Growlers",TRUE
