date,season,playoff,homeTeam,awayTeam,homeScore,awayScore
9/9/2001,2001,FALSE,BAL,CHI,17,6
9/9/2001,2001,FALSE,NYJ,IND,24,45
9/10/2001,2001,FALSE,DEN,NYG,31,20
9/23/2001,2001,FALSE,JAX,TEN,13,6
9/23/2001,2001,FALSE,DAL,LAC,21,32
9/23/2001,2001,FALSE,MIA,OAK,18,15
9/23/2001,2001,FALSE,ATL,CAR,24,16
9/23/2001,2001,FALSE,ARI,DEN,17,38
9/23/2001,2001,FALSE,CLE,DET,24,14
9/23/2001,2001,FALSE,NE,NYJ,3,10
9/23/2001,2001,FALSE,SEA,PHI,3,27
9/23/2001,2001,FALSE,KC,NYG,3,13
9/23/2001,2001,FALSE,IND,BUF,42,26
9/23/2001,2001,FALSE,CHI,MIN,17,10
9/23/2001,2001,FALSE,CIN,BAL,21,10
9/23/2001,2001,FALSE,SF,LAR,26,30
9/24/2001,2001,FALSE,GB,WSH,37,0
9/30/2001,2001,FALSE,OAK,SEA,38,14
9/30/2001,2001,FALSE,DEN,BAL,13,20
9/30/2001,2001,FALSE,LAC,CIN,28,14
9/30/2001,2001,FALSE,MIN,TB,20,16
9/30/2001,2001,FALSE,NYG,NO,21,13
9/30/2001,2001,FALSE,ARI,ATL,14,34
9/30/2001,2001,FALSE,WSH,KC,13,45
9/30/2001,2001,FALSE,PHI,DAL,40,18
9/30/2001,2001,FALSE,BUF,PIT,3,20
9/30/2001,2001,FALSE,NE,IND,44,13
9/30/2001,2001,FALSE,JAX,CLE,14,23
9/30/2001,2001,FALSE,LAR,MIA,42,10
9/30/2001,2001,FALSE,CAR,GB,7,28
10/1/2001,2001,FALSE,NYJ,SF,17,19
10/7/2001,2001,FALSE,PHI,ARI,20,21
10/7/2001,2001,FALSE,SEA,JAX,24,15
10/7/2001,2001,FALSE,PIT,CIN,16,7
10/7/2001,2001,FALSE,OAK,DAL,28,21
10/7/2001,2001,FALSE,TB,GB,14,10
10/7/2001,2001,FALSE,BAL,TEN,26,7
10/7/2001,2001,FALSE,NO,MIN,28,15
10/7/2001,2001,FALSE,DEN,KC,20,6
10/7/2001,2001,FALSE,CLE,LAC,20,16
10/7/2001,2001,FALSE,SF,CAR,24,14
10/7/2001,2001,FALSE,ATL,CHI,3,31
10/7/2001,2001,FALSE,BUF,NYJ,36,42
10/7/2001,2001,FALSE,MIA,NE,30,10
10/7/2001,2001,FALSE,NYG,WSH,23,9
10/8/2001,2001,FALSE,DET,LAR,0,35
10/14/2001,2001,FALSE,CIN,CLE,24,14
10/14/2001,2001,FALSE,GB,BAL,31,23
10/14/2001,2001,FALSE,KC,PIT,17,20
10/14/2001,2001,FALSE,NYJ,MIA,21,17
10/14/2001,2001,FALSE,SEA,DEN,34,21
10/14/2001,2001,FALSE,ATL,SF,31,37
10/14/2001,2001,FALSE,LAR,NYG,15,14
10/14/2001,2001,FALSE,NE,LAC,29,26
10/14/2001,2001,FALSE,CAR,NO,25,27
10/14/2001,2001,FALSE,TEN,TB,31,28
10/14/2001,2001,FALSE,IND,OAK,18,23
10/14/2001,2001,FALSE,MIN,DET,31,26
10/14/2001,2001,FALSE,CHI,ARI,20,13
10/15/2001,2001,FALSE,DAL,WSH,9,7
10/18/2001,2001,FALSE,JAX,BUF,10,13
10/21/2001,2001,FALSE,LAC,DEN,27,10
10/21/2001,2001,FALSE,ARI,KC,24,16
10/21/2001,2001,FALSE,NO,ATL,13,20
10/21/2001,2001,FALSE,MIN,GB,35,13
10/21/2001,2001,FALSE,DET,TEN,24,27
10/21/2001,2001,FALSE,NYJ,LAR,14,34
10/21/2001,2001,FALSE,CLE,BAL,24,14
10/21/2001,2001,FALSE,IND,NE,17,38
10/21/2001,2001,FALSE,CIN,CHI,0,24
10/21/2001,2001,FALSE,WSH,CAR,17,14
10/21/2001,2001,FALSE,TB,PIT,10,17
10/22/2001,2001,FALSE,NYG,PHI,9,10
10/25/2001,2001,FALSE,KC,IND,28,35
10/28/2001,2001,FALSE,DEN,NE,31,20
10/28/2001,2001,FALSE,BAL,JAX,18,17
10/28/2001,2001,FALSE,TB,MIN,41,14
10/28/2001,2001,FALSE,LAC,BUF,27,24
10/28/2001,2001,FALSE,CAR,NYJ,12,13
10/28/2001,2001,FALSE,DET,CIN,27,31
10/28/2001,2001,FALSE,DAL,ARI,17,3
10/28/2001,2001,FALSE,SEA,MIA,20,24
10/28/2001,2001,FALSE,WSH,NYG,35,21
10/28/2001,2001,FALSE,CHI,SF,37,31
10/28/2001,2001,FALSE,PHI,OAK,10,20
10/28/2001,2001,FALSE,LAR,NO,31,34
10/29/2001,2001,FALSE,PIT,TEN,34,7
11/4/2001,2001,FALSE,BUF,IND,14,30
11/4/2001,2001,FALSE,NYG,DAL,27,24
11/4/2001,2001,FALSE,ARI,PHI,7,21
11/4/2001,2001,FALSE,SF,DET,21,13
11/4/2001,2001,FALSE,WSH,SEA,27,14
11/4/2001,2001,FALSE,CHI,CLE,27,21
11/4/2001,2001,FALSE,NO,NYJ,9,16
11/4/2001,2001,FALSE,GB,TB,21,20
11/4/2001,2001,FALSE,LAC,KC,20,25
11/4/2001,2001,FALSE,TEN,JAX,28,24
11/4/2001,2001,FALSE,PIT,BAL,10,13
11/4/2001,2001,FALSE,ATL,NE,10,24
11/4/2001,2001,FALSE,MIA,CAR,23,6
11/5/2001,2001,FALSE,OAK,DEN,38,28
11/11/2001,2001,FALSE,ATL,DAL,20,13
11/11/2001,2001,FALSE,DET,TB,17,20
11/11/2001,2001,FALSE,PHI,MIN,48,17
11/11/2001,2001,FALSE,NYJ,KC,27,7
11/11/2001,2001,FALSE,NE,BUF,21,11
11/11/2001,2001,FALSE,ARI,NYG,10,17
11/11/2001,2001,FALSE,CHI,GB,12,20
11/11/2001,2001,FALSE,DEN,LAC,26,16
11/11/2001,2001,FALSE,IND,MIA,24,27
11/11/2001,2001,FALSE,LAR,CAR,48,14
11/11/2001,2001,FALSE,SEA,OAK,34,27
11/11/2001,2001,FALSE,JAX,CIN,30,13
11/11/2001,2001,FALSE,SF,NO,28,27
11/11/2001,2001,FALSE,CLE,PIT,12,15
11/12/2001,2001,FALSE,TEN,BAL,10,16
11/18/2001,2001,FALSE,NO,IND,34,20
11/18/2001,2001,FALSE,NE,LAR,17,24
11/18/2001,2001,FALSE,OAK,LAC,34,24
11/18/2001,2001,FALSE,TB,CHI,24,27
11/18/2001,2001,FALSE,GB,ATL,20,23
11/18/2001,2001,FALSE,CIN,TEN,7,20
11/18/2001,2001,FALSE,DAL,PHI,3,36
11/18/2001,2001,FALSE,CAR,SF,22,25
11/18/2001,2001,FALSE,ARI,DET,45,38
11/18/2001,2001,FALSE,DEN,WSH,10,17
11/18/2001,2001,FALSE,BAL,CLE,17,27
11/18/2001,2001,FALSE,MIA,NYJ,0,24
11/18/2001,2001,FALSE,BUF,SEA,20,23
11/18/2001,2001,FALSE,PIT,JAX,20,7
11/19/2001,2001,FALSE,MIN,NYG,28,16
11/22/2001,2001,FALSE,DAL,DEN,24,26
11/22/2001,2001,FALSE,DET,GB,27,29
11/25/2001,2001,FALSE,LAC,ARI,17,20
11/25/2001,2001,FALSE,CLE,CIN,18,0
11/25/2001,2001,FALSE,IND,SF,21,40
11/25/2001,2001,FALSE,BUF,MIA,27,34
11/25/2001,2001,FALSE,PHI,WSH,3,13
11/25/2001,2001,FALSE,JAX,BAL,21,24
11/25/2001,2001,FALSE,CAR,ATL,7,10
11/25/2001,2001,FALSE,TEN,PIT,24,34
11/25/2001,2001,FALSE,KC,SEA,19,7
11/25/2001,2001,FALSE,MIN,CHI,6,13
11/25/2001,2001,FALSE,NYG,OAK,10,28
11/25/2001,2001,FALSE,NE,NO,34,17
11/26/2001,2001,FALSE,LAR,TB,17,24
11/29/2001,2001,FALSE,KC,PHI,10,23
12/2/2001,2001,FALSE,CIN,TB,13,16
12/2/2001,2001,FALSE,BAL,IND,39,27
12/2/2001,2001,FALSE,SF,BUF,35,0
12/2/2001,2001,FALSE,ATL,LAR,6,35
12/2/2001,2001,FALSE,MIA,DEN,21,10
12/2/2001,2001,FALSE,NYJ,NE,16,17
12/2/2001,2001,FALSE,OAK,ARI,31,34
12/2/2001,2001,FALSE,CLE,TEN,15,31
12/2/2001,2001,FALSE,SEA,LAC,13,10
12/2/2001,2001,FALSE,PIT,MIN,21,16
12/2/2001,2001,FALSE,CHI,DET,13,10
12/2/2001,2001,FALSE,WSH,DAL,14,20
12/2/2001,2001,FALSE,NO,CAR,27,23
12/3/2001,2001,FALSE,JAX,GB,21,28
12/9/2001,2001,FALSE,CIN,JAX,10,14
12/9/2001,2001,FALSE,TB,DET,15,12
12/9/2001,2001,FALSE,DAL,NYG,20,13
12/9/2001,2001,FALSE,DEN,SEA,20,7
12/9/2001,2001,FALSE,NE,CLE,27,16
12/9/2001,2001,FALSE,ATL,NO,10,28
12/9/2001,2001,FALSE,GB,CHI,17,7
12/9/2001,2001,FALSE,PIT,NYJ,18,7
12/9/2001,2001,FALSE,MIN,TEN,42,24
12/9/2001,2001,FALSE,ARI,WSH,10,20
12/9/2001,2001,FALSE,LAR,SF,27,14
12/9/2001,2001,FALSE,PHI,LAC,24,14
12/9/2001,2001,FALSE,OAK,KC,28,26
12/9/2001,2001,FALSE,BUF,CAR,25,24
12/10/2001,2001,FALSE,MIA,IND,41,6
12/15/2001,2001,FALSE,NYG,ARI,17,13
12/15/2001,2001,FALSE,LAC,OAK,6,13
12/16/2001,2001,FALSE,CLE,JAX,10,15
12/16/2001,2001,FALSE,DET,MIN,27,24
12/16/2001,2001,FALSE,SEA,DAL,29,3
12/16/2001,2001,FALSE,BUF,NE,9,12
12/16/2001,2001,FALSE,BAL,PIT,21,26
12/16/2001,2001,FALSE,KC,DEN,26,23
12/16/2001,2001,FALSE,IND,ATL,41,27
12/16/2001,2001,FALSE,TEN,GB,26,20
12/16/2001,2001,FALSE,SF,MIA,21,0
12/16/2001,2001,FALSE,WSH,PHI,6,20
12/16/2001,2001,FALSE,NYJ,CIN,15,14
12/16/2001,2001,FALSE,CHI,TB,27,3
12/17/2001,2001,FALSE,NO,LAR,21,34
12/22/2001,2001,FALSE,SF,PHI,13,3
12/22/2001,2001,FALSE,NE,MIA,20,13
12/22/2001,2001,FALSE,OAK,TEN,10,13
12/23/2001,2001,FALSE,NYG,SEA,27,24
12/23/2001,2001,FALSE,IND,NYJ,28,29
12/23/2001,2001,FALSE,KC,LAC,20,17
12/23/2001,2001,FALSE,TB,NO,48,21
12/23/2001,2001,FALSE,PIT,DET,47,14
12/23/2001,2001,FALSE,BAL,CIN,16,0
12/23/2001,2001,FALSE,CAR,LAR,32,38
12/23/2001,2001,FALSE,MIN,JAX,3,33
12/23/2001,2001,FALSE,GB,CLE,30,7
12/23/2001,2001,FALSE,WSH,CHI,15,20
12/23/2001,2001,FALSE,ARI,DAL,17,10
12/23/2001,2001,FALSE,ATL,BUF,33,30
12/29/2001,2001,FALSE,TB,BAL,22,10
12/30/2001,2001,FALSE,GB,MIN,24,13
12/30/2001,2001,FALSE,DET,CHI,0,24
12/30/2001,2001,FALSE,LAC,SEA,22,25
12/30/2001,2001,FALSE,MIA,ATL,21,14
12/30/2001,2001,FALSE,NO,WSH,10,40
12/30/2001,2001,FALSE,TEN,CLE,38,41
12/30/2001,2001,FALSE,CIN,PIT,26,23
12/30/2001,2001,FALSE,JAX,KC,26,30
12/30/2001,2001,FALSE,NYJ,BUF,9,14
12/30/2001,2001,FALSE,PHI,NYG,24,21
12/30/2001,2001,FALSE,CAR,ARI,7,30
12/30/2001,2001,FALSE,DAL,SF,27,21
12/30/2001,2001,FALSE,DEN,OAK,23,17
12/30/2001,2001,FALSE,LAR,IND,42,17
1/6/2002,2001,FALSE,OAK,NYJ,22,24
1/6/2002,2001,FALSE,LAR,ATL,31,13
1/6/2002,2001,FALSE,NO,SF,0,38
1/6/2002,2001,FALSE,CAR,NE,6,38
1/6/2002,2001,FALSE,IND,DEN,29,10
1/6/2002,2001,FALSE,WSH,ARI,20,17
1/6/2002,2001,FALSE,MIA,BUF,34,7
1/6/2002,2001,FALSE,SEA,KC,21,18
1/6/2002,2001,FALSE,CHI,JAX,33,13
1/6/2002,2001,FALSE,PIT,CLE,28,7
1/6/2002,2001,FALSE,TEN,CIN,21,23
1/6/2002,2001,FALSE,NYG,GB,25,34
1/6/2002,2001,FALSE,DET,DAL,15,10
1/6/2002,2001,FALSE,TB,PHI,13,17
1/7/2002,2001,FALSE,BAL,MIN,19,3
1/12/2002,2001,TRUE,OAK,NYJ,38,24
1/12/2002,2001,TRUE,PHI,TB,31,9
1/13/2002,2001,TRUE,GB,SF,25,15
1/13/2002,2001,TRUE,MIA,BAL,3,20
1/19/2002,2001,TRUE,NE,OAK,16,13
1/19/2002,2001,TRUE,CHI,PHI,19,33
1/20/2002,2001,TRUE,LAR,GB,45,17
1/20/2002,2001,TRUE,PIT,BAL,27,10
1/27/2002,2001,TRUE,PIT,NE,17,24
1/27/2002,2001,TRUE,LAR,PHI,29,24
2/3/2002,2001,TRUE,LAR,NE,17,20
9/5/2002,2002,FALSE,NYG,SF,13,16
9/8/2002,2002,FALSE,JAX,IND,25,28
9/8/2002,2002,FALSE,CIN,LAC,6,34
9/8/2002,2002,FALSE,CLE,KC,39,40
9/8/2002,2002,FALSE,TB,NO,20,26
9/8/2002,2002,FALSE,CAR,BAL,10,7
9/8/2002,2002,FALSE,OAK,SEA,31,17
