date,season,playoff,homeTeam,awayTeam,homeScore,awayScore
12/15/1984,1984,FALSE,SEA,DEN,14,31
12/15/1984,1984,FALSE,NYG,NO,3,10
12/16/1984,1984,FALSE,ATL,PHI,26,10
12/16/1984,1984,FALSE,MIN,GB,14,38
12/16/1984,1984,FALSE,TB,NYJ,41,21
12/16/1984,1984,FALSE,WSH,ARI,29,27
12/16/1984,1984,FALSE,LAC,KC,21,42
12/16/1984,1984,FALSE,CIN,BUF,52,21
12/16/1984,1984,FALSE,DET,CHI,13,30
12/16/1984,1984,FALSE,OAK,PIT,7,13
12/16/1984,1984,FALSE,NE,IND,16,10
12/16/1984,1984,FALSE,TEN,CLE,20,27
12/17/1984,1984,FALSE,MIA,DAL,28,21
12/22/1984,1984,TRUE,SEA,OAK,13,7
12/23/1984,1984,TRUE,LAR,NYG,13,16
12/29/1984,1984,TRUE,MIA,SEA,31,10
12/29/1984,1984,TRUE,SF,NYG,21,10
12/30/1984,1984,TRUE,DEN,PIT,17,24
12/30/1984,1984,TRUE,WSH,CHI,19,23
1/6/1985,1984,TRUE,MIA,PIT,45,28
1/6/1985,1984,TRUE,SF,CHI,23,0
1/20/1985,1984,TRUE,SF,MIA,38,16
9/8/1985,1985,FALSE,MIN,SF,28,21
9/8/1985,1985,FALSE,CIN,SEA,24,28
9/8/1985,1985,FALSE,OAK,NYJ,31,0
9/8/1985,1985,FALSE,CHI,TB,38,28
9/8/1985,1985,FALSE,NE,GB,26,20
9/8/1985,1985,FALSE,LAR,DEN,20,16
9/8/1985,1985,FALSE,CLE,ARI,24,27
9/8/1985,1985,FALSE,ATL,DET,27,28
9/8/1985,1985,FALSE,BUF,LAC,9,14
9/8/1985,1985,FALSE,TEN,MIA,26,23
9/8/1985,1985,FALSE,PIT,IND,45,3
9/8/1985,1985,FALSE,NYG,PHI,21,0
9/8/1985,1985,FALSE,NO,KC,27,47
9/9/1985,1985,FALSE,DAL,WSH,44,14
9/12/1985,1985,FALSE,KC,OAK,36,20
9/15/1985,1985,FALSE,DET,DAL,26,21
9/15/1985,1985,FALSE,PHI,LAR,6,17
9/15/1985,1985,FALSE,SF,ATL,35,16
9/15/1985,1985,FALSE,DEN,NO,34,23
9/15/1985,1985,FALSE,CHI,NE,20,7
9/15/1985,1985,FALSE,MIA,IND,30,13
9/15/1985,1985,FALSE,WSH,TEN,16,13
9/15/1985,1985,FALSE,TB,MIN,16,31
9/15/1985,1985,FALSE,ARI,CIN,41,27
9/15/1985,1985,FALSE,GB,NYG,23,20
9/15/1985,1985,FALSE,NYJ,BUF,42,3
9/15/1985,1985,FALSE,LAC,SEA,35,49
9/16/1985,1985,FALSE,CLE,PIT,17,7
9/19/1985,1985,FALSE,MIN,CHI,24,33
9/22/1985,1985,FALSE,PIT,TEN,20,0
9/22/1985,1985,FALSE,MIA,KC,31,0
9/22/1985,1985,FALSE,IND,DET,14,6
9/22/1985,1985,FALSE,BUF,NE,14,17
9/22/1985,1985,FALSE,CIN,LAC,41,44
9/22/1985,1985,FALSE,ATL,DEN,28,44
9/22/1985,1985,FALSE,NYG,ARI,27,17
9/22/1985,1985,FALSE,WSH,PHI,6,19
9/22/1985,1985,FALSE,DAL,CLE,20,7
9/22/1985,1985,FALSE,NO,TB,20,13
9/22/1985,1985,FALSE,GB,NYJ,3,24
9/22/1985,1985,FALSE,OAK,SF,10,34
9/23/1985,1985,FALSE,SEA,LAR,24,35
9/29/1985,1985,FALSE,DET,TB,30,9
9/29/1985,1985,FALSE,CHI,WSH,45,10
9/29/1985,1985,FALSE,LAC,CLE,7,21
9/29/1985,1985,FALSE,LAR,ATL,17,6
9/29/1985,1985,FALSE,NE,OAK,20,35
9/29/1985,1985,FALSE,ARI,GB,43,28
9/29/1985,1985,FALSE,TEN,DAL,10,17
9/29/1985,1985,FALSE,PHI,NYG,10,16
9/29/1985,1985,FALSE,KC,SEA,28,7
9/29/1985,1985,FALSE,DEN,MIA,26,30
9/29/1985,1985,FALSE,NYJ,IND,25,20
9/29/1985,1985,FALSE,BUF,MIN,20,27
9/29/1985,1985,FALSE,SF,NO,17,20
9/30/1985,1985,FALSE,PIT,CIN,24,37
10/6/1985,1985,FALSE,IND,BUF,49,17
10/6/1985,1985,FALSE,CIN,NYJ,20,29
10/6/1985,1985,FALSE,NO,PHI,23,21
10/6/1985,1985,FALSE,NYG,DAL,29,30
10/6/1985,1985,FALSE,DEN,TEN,31,20
10/6/1985,1985,FALSE,LAR,MIN,13,10
10/6/1985,1985,FALSE,ATL,SF,17,38
10/6/1985,1985,FALSE,CLE,NE,24,20
10/6/1985,1985,FALSE,GB,DET,43,10
10/6/1985,1985,FALSE,OAK,KC,19,10
10/6/1985,1985,FALSE,TB,CHI,19,27
10/6/1985,1985,FALSE,SEA,LAC,26,21
10/6/1985,1985,FALSE,MIA,PIT,24,20
10/7/1985,1985,FALSE,WSH,ARI,27,10
10/13/1985,1985,FALSE,IND,DEN,10,15
10/13/1985,1985,FALSE,SEA,ATL,30,26
10/13/1985,1985,FALSE,PHI,ARI,30,7
10/13/1985,1985,FALSE,NE,BUF,14,3
10/13/1985,1985,FALSE,CIN,NYG,35,30
10/13/1985,1985,FALSE,OAK,NO,23,13
10/13/1985,1985,FALSE,WSH,DET,24,3
10/13/1985,1985,FALSE,DAL,PIT,27,13
10/13/1985,1985,FALSE,SF,CHI,10,26
10/13/1985,1985,FALSE,TB,LAR,27,31
10/13/1985,1985,FALSE,GB,MIN,20,17
10/13/1985,1985,FALSE,TEN,CLE,6,21
10/13/1985,1985,FALSE,LAC,KC,31,20
10/14/1985,1985,FALSE,NYJ,MIA,23,7
10/20/1985,1985,FALSE,CLE,OAK,20,21
10/20/1985,1985,FALSE,KC,LAR,0,16
10/20/1985,1985,FALSE,BUF,IND,21,9
10/20/1985,1985,FALSE,PIT,ARI,23,10
10/20/1985,1985,FALSE,TEN,CIN,44,27
10/20/1985,1985,FALSE,NYG,WSH,17,3
10/20/1985,1985,FALSE,ATL,NO,31,24
10/20/1985,1985,FALSE,MIA,TB,41,38
10/20/1985,1985,FALSE,MIN,LAC,21,17
10/20/1985,1985,FALSE,DEN,SEA,13,10
10/20/1985,1985,FALSE,PHI,DAL,16,14
10/20/1985,1985,FALSE,NE,NYJ,20,13
10/20/1985,1985,FALSE,DET,SF,23,21
10/21/1985,1985,FALSE,CHI,GB,23,7
10/27/1985,1985,FALSE,LAR,SF,14,28
10/27/1985,1985,FALSE,ARI,TEN,10,20
10/27/1985,1985,FALSE,TB,NE,14,32
10/27/1985,1985,FALSE,KC,DEN,10,30
10/27/1985,1985,FALSE,PHI,BUF,21,17
10/27/1985,1985,FALSE,CIN,PIT,26,21
10/27/1985,1985,FALSE,IND,GB,37,10
10/27/1985,1985,FALSE,DET,MIA,31,21
10/27/1985,1985,FALSE,NO,NYG,13,21
10/27/1985,1985,FALSE,DAL,ATL,24,10
10/27/1985,1985,FALSE,CLE,WSH,7,14
10/27/1985,1985,FALSE,CHI,MIN,27,9
10/27/1985,1985,FALSE,NYJ,SEA,17,14
10/28/1985,1985,FALSE,OAK,LAC,34,21
11/3/1985,1985,FALSE,LAC,DEN,30,10
11/3/1985,1985,FALSE,LAR,NO,28,10
11/3/1985,1985,FALSE,PIT,CLE,10,9
11/3/1985,1985,FALSE,IND,NYJ,17,35
11/3/1985,1985,FALSE,SEA,OAK,33,3
11/3/1985,1985,FALSE,MIN,DET,16,13
11/3/1985,1985,FALSE,NYG,TB,22,20
11/3/1985,1985,FALSE,BUF,CIN,17,23
11/3/1985,1985,FALSE,NE,MIA,17,13
11/3/1985,1985,FALSE,TEN,KC,23,20
11/3/1985,1985,FALSE,GB,CHI,10,16
11/3/1985,1985,FALSE,SF,PHI,24,13
11/3/1985,1985,FALSE,ATL,WSH,10,44
11/4/1985,1985,FALSE,ARI,DAL,21,10
11/10/1985,1985,FALSE,NE,IND,34,15
11/10/1985,1985,FALSE,TB,ARI,16,0
11/10/1985,1985,FALSE,NO,SEA,3,27
11/10/1985,1985,FALSE,MIA,NYJ,21,17
11/10/1985,1985,FALSE,CHI,DET,24,3
11/10/1985,1985,FALSE,PHI,ATL,23,17
11/10/1985,1985,FALSE,MIN,GB,17,27
11/10/1985,1985,FALSE,CIN,CLE,27,10
11/10/1985,1985,FALSE,BUF,TEN,20,0
11/10/1985,1985,FALSE,NYG,LAR,24,19
11/10/1985,1985,FALSE,WSH,DAL,7,13
11/10/1985,1985,FALSE,LAC,OAK,40,34
11/10/1985,1985,FALSE,KC,PIT,28,36
11/11/1985,1985,FALSE,DEN,SF,17,16
11/17/1985,1985,FALSE,DEN,LAC,30,24
11/17/1985,1985,FALSE,CLE,BUF,17,7
11/17/1985,1985,FALSE,SEA,NE,13,20
11/17/1985,1985,FALSE,ARI,PHI,14,24
11/17/1985,1985,FALSE,DET,MIN,41,21
11/17/1985,1985,FALSE,NYJ,TB,62,28
11/17/1985,1985,FALSE,GB,NO,38,14
11/17/1985,1985,FALSE,IND,MIA,20,34
11/17/1985,1985,FALSE,TEN,PIT,7,30
11/17/1985,1985,FALSE,OAK,CIN,13,6
11/17/1985,1985,FALSE,ATL,LAR,30,14
11/17/1985,1985,FALSE,DAL,CHI,0,44
11/17/1985,1985,FALSE,SF,KC,31,3
11/18/1985,1985,FALSE,WSH,NYG,23,21
11/24/1985,1985,FALSE,TB,DET,19,16
11/24/1985,1985,FALSE,BUF,MIA,14,23
11/24/1985,1985,FALSE,TEN,LAC,37,35
11/24/1985,1985,FALSE,DAL,PHI,34,17
11/24/1985,1985,FALSE,PIT,WSH,23,30
11/24/1985,1985,FALSE,ARI,NYG,3,34
11/24/1985,1985,FALSE,CHI,ATL,36,0
11/24/1985,1985,FALSE,KC,IND,20,7
11/24/1985,1985,FALSE,MIN,NO,23,30
11/24/1985,1985,FALSE,OAK,DEN,31,28
11/24/1985,1985,FALSE,NYJ,NE,16,13
11/24/1985,1985,FALSE,LAR,GB,34,17
11/24/1985,1985,FALSE,CLE,CIN,24,6
11/25/1985,1985,FALSE,SF,SEA,19,6
11/28/1985,1985,FALSE,DAL,ARI,35,17
11/28/1985,1985,FALSE,DET,NYJ,31,20
12/1/1985,1985,FALSE,WSH,SF,8,35
12/1/1985,1985,FALSE,PIT,DEN,23,31
12/1/1985,1985,FALSE,ATL,OAK,24,34
12/1/1985,1985,FALSE,LAC,BUF,40,7
12/1/1985,1985,FALSE,CIN,TEN,45,27
12/1/1985,1985,FALSE,NYG,CLE,33,35
12/1/1985,1985,FALSE,GB,TB,21,0
12/1/1985,1985,FALSE,IND,NE,31,38
12/1/1985,1985,FALSE,PHI,MIN,23,28
12/1/1985,1985,FALSE,NO,LAR,29,3
12/1/1985,1985,FALSE,SEA,KC,24,6
12/2/1985,1985,FALSE,MIA,CHI,38,24
12/8/1985,1985,FALSE,MIN,TB,26,7
12/8/1985,1985,FALSE,BUF,NYJ,7,27
12/8/1985,1985,FALSE,PHI,WSH,12,17
12/8/1985,1985,FALSE,ARI,NO,28,16
12/8/1985,1985,FALSE,GB,MIA,24,34
12/8/1985,1985,FALSE,NE,DET,23,6
12/8/1985,1985,FALSE,CHI,IND,17,10
12/8/1985,1985,FALSE,LAC,PIT,54,44
12/8/1985,1985,FALSE,DEN,OAK,14,17
12/8/1985,1985,FALSE,KC,ATL,38,10
12/8/1985,1985,FALSE,TEN,NYG,14,35
12/8/1985,1985,FALSE,SEA,CLE,31,13
12/8/1985,1985,FALSE,CIN,DAL,50,24
12/9/1985,1985,FALSE,SF,LAR,20,27
12/14/1985,1985,FALSE,NYJ,CHI,6,19
12/14/1985,1985,FALSE,DEN,KC,14,13
12/15/1985,1985,FALSE,CLE,TEN,28,21
12/15/1985,1985,FALSE,DAL,NYG,28,21
12/15/1985,1985,FALSE,NO,SF,19,31
12/15/1985,1985,FALSE,DET,GB,23,26
12/15/1985,1985,FALSE,ATL,MIN,14,13
12/15/1985,1985,FALSE,PIT,BUF,30,24
12/15/1985,1985,FALSE,LAR,ARI,46,14
12/15/1985,1985,FALSE,LAC,PHI,20,14
12/15/1985,1985,FALSE,OAK,SEA,13,3
12/15/1985,1985,FALSE,TB,IND,23,31
12/15/1985,1985,FALSE,WSH,CIN,27,24
12/16/1985,1985,FALSE,MIA,NE,30,27
12/20/1985,1985,FALSE,SEA,DEN,24,27
12/21/1985,1985,FALSE,NYG,PIT,28,10
12/21/1985,1985,FALSE,ARI,WSH,16,27
12/22/1985,1985,FALSE,MIA,BUF,28,0
12/22/1985,1985,FALSE,NO,ATL,10,16
12/22/1985,1985,FALSE,SF,DAL,31,16
12/22/1985,1985,FALSE,NE,CIN,34,23
12/22/1985,1985,FALSE,KC,LAC,38,34
12/22/1985,1985,FALSE,TB,GB,17,20
12/22/1985,1985,FALSE,NYJ,CLE,37,10
12/22/1985,1985,FALSE,IND,TEN,34,16
12/22/1985,1985,FALSE,MIN,PHI,35,37
12/22/1985,1985,FALSE,DET,CHI,17,37
12/23/1985,1985,FALSE,LAR,OAK,6,16
12/28/1985,1985,TRUE,NYJ,NE,14,26
12/29/1985,1985,TRUE,NYG,SF,17,3
1/4/1986,1985,TRUE,MIA,CLE,24,21
1/4/1986,1985,TRUE,LAR,DAL,20,0
1/5/1986,1985,TRUE,OAK,NE,20,27
1/5/1986,1985,TRUE,CHI,NYG,21,0
1/12/1986,1985,TRUE,CHI,LAR,24,0
1/12/1986,1985,TRUE,MIA,NE,14,31
1/26/1986,1985,TRUE,NE,CHI,10,46
9/7/1986,1986,FALSE,DEN,OAK,38,36
9/7/1986,1986,FALSE,LAC,MIA,50,28
9/7/1986,1986,FALSE,CHI,CLE,41,31
9/7/1986,1986,FALSE,MIN,DET,10,13
9/7/1986,1986,FALSE,NE,IND,33,3
9/7/1986,1986,FALSE,TB,SF,7,31
9/7/1986,1986,FALSE,ARI,LAR,10,16
9/7/1986,1986,FALSE,BUF,NYJ,24,28
9/7/1986,1986,FALSE,WSH,PHI,41,14
9/7/1986,1986,FALSE,SEA,PIT,30,0
9/7/1986,1986,FALSE,NO,ATL,10,31
9/7/1986,1986,FALSE,KC,CIN,24,14
9/7/1986,1986,FALSE,GB,TEN,3,31
9/8/1986,1986,FALSE,DAL,NYG,31,28
9/11/1986,1986,FALSE,NYJ,NE,6,20
9/14/1986,1986,FALSE,TB,MIN,10,23
9/14/1986,1986,FALSE,ATL,ARI,33,13
9/14/1986,1986,FALSE,NYG,LAC,20,7
9/14/1986,1986,FALSE,LAR,SF,16,13
9/14/1986,1986,FALSE,DET,DAL,7,31
9/14/1986,1986,FALSE,CHI,PHI,13,10
9/14/1986,1986,FALSE,CIN,BUF,36,33
9/14/1986,1986,FALSE,TEN,CLE,20,23
9/14/1986,1986,FALSE,WSH,OAK,10,6
9/14/1986,1986,FALSE,MIA,IND,30,10
9/14/1986,1986,FALSE,SEA,KC,23,17
9/14/1986,1986,FALSE,NO,GB,24,10
9/15/1986,1986,FALSE,PIT,DEN,10,21
9/18/1986,1986,FALSE,CLE,CIN,13,30
9/21/1986,1986,FALSE,PHI,DEN,7,33
9/21/1986,1986,FALSE,MIN,PIT,31,7
9/21/1986,1986,FALSE,DAL,ATL,35,37
9/21/1986,1986,FALSE,OAK,NYG,9,14
9/21/1986,1986,FALSE,KC,TEN,27,13
9/21/1986,1986,FALSE,BUF,ARI,17,10
9/21/1986,1986,FALSE,IND,LAR,7,24
9/21/1986,1986,FALSE,DET,TB,20,24
9/21/1986,1986,FALSE,SF,NO,26,17
9/21/1986,1986,FALSE,NYJ,MIA,51,45
9/21/1986,1986,FALSE,LAC,WSH,27,30
9/21/1986,1986,FALSE,NE,SEA,31,38
9/22/1986,1986,FALSE,GB,CHI,12,25
9/28/1986,1986,FALSE,TB,ATL,20,23
9/28/1986,1986,FALSE,WSH,SEA,19,14
9/28/1986,1986,FALSE,PHI,LAR,34,20
9/28/1986,1986,FALSE,IND,NYJ,7,26
9/28/1986,1986,FALSE,BUF,KC,17,20
9/28/1986,1986,FALSE,OAK,LAC,17,13
9/28/1986,1986,FALSE,CLE,DET,24,21
9/28/1986,1986,FALSE,TEN,PIT,16,22
9/28/1986,1986,FALSE,MIA,SF,16,31
9/28/1986,1986,FALSE,NYG,NO,20,17
9/28/1986,1986,FALSE,CIN,CHI,7,44
9/28/1986,1986,FALSE,MIN,GB,42,7
9/28/1986,1986,FALSE,DEN,NE,27,20
9/29/1986,1986,FALSE,ARI,DAL,7,31
10/5/1986,1986,FALSE,ARI,NYG,6,13
10/5/1986,1986,FALSE,LAR,TB,26,20
10/5/1986,1986,FALSE,DEN,DAL,29,14
10/5/1986,1986,FALSE,NYJ,BUF,14,13
10/5/1986,1986,FALSE,GB,CIN,28,34
10/5/1986,1986,FALSE,NO,WSH,6,14
10/5/1986,1986,FALSE,PIT,CLE,24,27
10/5/1986,1986,FALSE,KC,OAK,17,24
10/5/1986,1986,FALSE,SF,IND,35,14
10/5/1986,1986,FALSE,DET,TEN,24,13
10/5/1986,1986,FALSE,ATL,PHI,0,16
10/5/1986,1986,FALSE,CHI,MIN,23,0
10/5/1986,1986,FALSE,NE,MIA,34,7
10/6/1986,1986,FALSE,SEA,LAC,33,7
10/12/1986,1986,FALSE,OAK,SEA,14,10
10/12/1986,1986,FALSE,IND,NO,14,17
10/12/1986,1986,FALSE,TEN,CHI,7,20
10/12/1986,1986,FALSE,SF,MIN,24,27
10/12/1986,1986,FALSE,CLE,KC,20,7
10/12/1986,1986,FALSE,NYG,PHI,35,3
10/12/1986,1986,FALSE,GB,DET,14,21
10/12/1986,1986,FALSE,NE,NYJ,24,31
10/12/1986,1986,FALSE,MIA,BUF,27,14
10/12/1986,1986,FALSE,ATL,LAR,26,14
10/12/1986,1986,FALSE,DAL,WSH,30,6
10/12/1986,1986,FALSE,TB,ARI,19,30
10/12/1986,1986,FALSE,LAC,DEN,14,31
10/13/1986,1986,FALSE,CIN,PIT,24,22
10/19/1986,1986,FALSE,WSH,ARI,28,21
10/19/1986,1986,FALSE,CIN,TEN,31,28
10/19/1986,1986,FALSE,MIN,CHI,23,7
10/19/1986,1986,FALSE,BUF,IND,24,13
10/19/1986,1986,FALSE,MIA,OAK,28,30
10/19/1986,1986,FALSE,PIT,NE,0,34
10/19/1986,1986,FALSE,ATL,SF,10,10
10/19/1986,1986,FALSE,NO,TB,38,7
10/19/1986,1986,FALSE,PHI,DAL,14,17
10/19/1986,1986,FALSE,SEA,NYG,17,12
10/19/1986,1986,FALSE,KC,LAC,42,41
10/19/1986,1986,FALSE,LAR,DET,14,10
10/19/1986,1986,FALSE,CLE,GB,14,17
10/20/1986,1986,FALSE,NYJ,DEN,22,10
10/26/1986,1986,FALSE,GB,SF,17,31
10/26/1986,1986,FALSE,LAR,ATL,14,7
10/26/1986,1986,FALSE,NYJ,NO,28,23
10/26/1986,1986,FALSE,PIT,CIN,30,9
10/26/1986,1986,FALSE,CHI,DET,13,7
10/26/1986,1986,FALSE,DAL,ARI,37,6
10/26/1986,1986,FALSE,KC,TB,27,20
10/26/1986,1986,FALSE,DEN,SEA,20,13
10/26/1986,1986,FALSE,MIN,CLE,20,23
10/26/1986,1986,FALSE,BUF,NE,3,23
10/26/1986,1986,FALSE,TEN,OAK,17,28
10/26/1986,1986,FALSE,IND,MIA,13,17
10/26/1986,1986,FALSE,PHI,LAC,23,7
10/27/1986,1986,FALSE,NYG,WSH,27,20
11/2/1986,1986,FALSE,TB,BUF,34,28
11/2/1986,1986,FALSE,MIA,TEN,28,7
11/2/1986,1986,FALSE,DET,CIN,17,24
11/2/1986,1986,FALSE,PIT,GB,27,3
11/2/1986,1986,FALSE,ARI,PHI,13,10
11/2/1986,1986,FALSE,SEA,NYJ,7,38
11/2/1986,1986,FALSE,WSH,MIN,44,38
11/2/1986,1986,FALSE,NO,SF,23,10
11/2/1986,1986,FALSE,IND,CLE,9,24
11/2/1986,1986,FALSE,OAK,DEN,10,21
11/2/1986,1986,FALSE,NYG,DAL,17,14
11/2/1986,1986,FALSE,LAC,KC,23,24
11/2/1986,1986,FALSE,NE,ATL,25,17
11/3/1986,1986,FALSE,CHI,LAR,17,20
11/9/1986,1986,FALSE,ATL,NYJ,14,28
11/9/1986,1986,FALSE,NO,LAR,6,0
11/9/1986,1986,FALSE,BUF,PIT,16,12
11/9/1986,1986,FALSE,IND,NE,21,30
11/9/1986,1986,FALSE,KC,SEA,27,7
11/9/1986,1986,FALSE,TEN,CIN,32,28
11/9/1986,1986,FALSE,DET,MIN,10,24
11/9/1986,1986,FALSE,DEN,LAC,3,9
11/9/1986,1986,FALSE,SF,ARI,43,17
11/9/1986,1986,FALSE,TB,CHI,3,23
11/9/1986,1986,FALSE,GB,WSH,7,16
11/9/1986,1986,FALSE,PHI,NYG,14,17
11/9/1986,1986,FALSE,DAL,OAK,13,17
11/10/1986,1986,FALSE,CLE,MIA,26,16
11/16/1986,1986,FALSE,DEN,KC,38,17
11/16/1986,1986,FALSE,LAC,DAL,21,24
11/16/1986,1986,FALSE,ATL,CHI,10,13
11/16/1986,1986,FALSE,GB,TB,31,7
11/16/1986,1986,FALSE,PIT,TEN,21,10
11/16/1986,1986,FALSE,CIN,SEA,34,7
11/16/1986,1986,FALSE,LAR,NE,28,30
11/16/1986,1986,FALSE,OAK,CLE,27,14
11/16/1986,1986,FALSE,ARI,NO,7,16
11/16/1986,1986,FALSE,NYJ,IND,31,16
11/16/1986,1986,FALSE,BUF,MIA,24,34
11/16/1986,1986,FALSE,MIN,NYG,20,22
11/16/1986,1986,FALSE,PHI,DET,11,13
11/17/1986,1986,FALSE,WSH,SF,14,6
11/20/1986,1986,FALSE,LAC,OAK,31,37
11/23/1986,1986,FALSE,TB,DET,17,38
11/23/1986,1986,FALSE,NE,BUF,22,19
11/23/1986,1986,FALSE,ARI,KC,23,14
11/23/1986,1986,FALSE,SF,ATL,20,0
11/23/1986,1986,FALSE,NYG,DEN,19,16
11/23/1986,1986,FALSE,SEA,PHI,24,20
11/23/1986,1986,FALSE,LAR,NO,26,13
11/23/1986,1986,FALSE,CIN,MIN,24,20
11/23/1986,1986,FALSE,CHI,GB,12,10
11/23/1986,1986,FALSE,WSH,DAL,41,14
11/23/1986,1986,FALSE,CLE,PIT,37,31
11/23/1986,1986,FALSE,TEN,IND,31,17
11/24/1986,1986,FALSE,MIA,NYJ,45,3
11/27/1986,1986,FALSE,DAL,SEA,14,31
11/27/1986,1986,FALSE,DET,GB,40,44
11/30/1986,1986,FALSE,MIA,ATL,14,20
11/30/1986,1986,FALSE,MIN,TB,45,13
11/30/1986,1986,FALSE,NYJ,LAR,3,17
11/30/1986,1986,FALSE,IND,LAC,3,17
11/30/1986,1986,FALSE,DEN,CIN,34,28
11/30/1986,1986,FALSE,CHI,PIT,13,10
11/30/1986,1986,FALSE,KC,BUF,14,17
11/30/1986,1986,FALSE,NO,NE,20,21
11/30/1986,1986,FALSE,OAK,PHI,27,33
11/30/1986,1986,FALSE,CLE,TEN,13,10
11/30/1986,1986,FALSE,ARI,WSH,17,20
12/1/1986,1986,FALSE,SF,NYG,17,21
12/7/1986,1986,FALSE,LAR,DAL,29,10
12/7/1986,1986,FALSE,SF,NYJ,24,10
12/7/1986,1986,FALSE,PHI,ARI,10,10
12/7/1986,1986,FALSE,LAC,TEN,27,0
12/7/1986,1986,FALSE,CHI,TB,48,14
12/7/1986,1986,FALSE,NE,CIN,7,31
12/7/1986,1986,FALSE,WSH,NYG,14,24
12/7/1986,1986,FALSE,ATL,IND,23,28
12/7/1986,1986,FALSE,NO,MIA,27,31
12/7/1986,1986,FALSE,BUF,CLE,17,21
12/7/1986,1986,FALSE,KC,DEN,37,10
12/7/1986,1986,FALSE,GB,MIN,6,32
12/7/1986,1986,FALSE,PIT,DET,27,17
12/8/1986,1986,FALSE,SEA,OAK,37,0
12/13/1986,1986,FALSE,NYJ,PIT,24,45
12/13/1986,1986,FALSE,DEN,WSH,31,30
12/14/1986,1986,FALSE,CIN,CLE,3,34
12/14/1986,1986,FALSE,LAR,MIA,31,37
12/14/1986,1986,FALSE,NE,SF,24,29
12/14/1986,1986,FALSE,IND,BUF,24,14
12/14/1986,1986,FALSE,TEN,MIN,23,10
12/14/1986,1986,FALSE,ATL,NO,9,14
12/14/1986,1986,FALSE,DAL,PHI,21,23
12/14/1986,1986,FALSE,TB,GB,7,21
12/14/1986,1986,FALSE,OAK,KC,17,20
12/14/1986,1986,FALSE,NYG,ARI,27,7
12/14/1986,1986,FALSE,LAC,SEA,24,34
12/15/1986,1986,FALSE,DET,CHI,13,16
12/19/1986,1986,FALSE,SF,LAR,24,14
12/20/1986,1986,FALSE,NYG,GB,55,24
12/20/1986,1986,FALSE,SEA,DEN,41,16
12/21/1986,1986,FALSE,DET,ATL,6,20
12/21/1986,1986,FALSE,CLE,LAC,47,17
12/21/1986,1986,FALSE,MIN,NO,33,17
12/21/1986,1986,FALSE,OAK,IND,24,30
12/21/1986,1986,FALSE,CIN,NYJ,52,21
12/21/1986,1986,FALSE,PHI,WSH,14,21
12/21/1986,1986,FALSE,DAL,CHI,10,24
12/21/1986,1986,FALSE,PIT,KC,19,24
12/21/1986,1986,FALSE,TEN,BUF,16,7
12/21/1986,1986,FALSE,ARI,TB,21,17
12/22/1986,1986,FALSE,MIA,NE,27,34
12/28/1986,1986,TRUE,WSH,LAR,19,7
12/28/1986,1986,TRUE,NYJ,KC,35,15
1/3/1987,1986,TRUE,CHI,WSH,13,27
1/3/1987,1986,TRUE,CLE,NYJ,23,20
1/4/1987,1986,TRUE,DEN,NE,22,17
1/4/1987,1986,TRUE,NYG,SF,49,3
1/11/1987,1986,TRUE,NYG,WSH,17,0
1/11/1987,1986,TRUE,CLE,DEN,20,23
1/25/1987,1986,TRUE,NYG,DEN,39,20
9/13/1987,1987,FALSE,WSH,PHI,34,24
9/13/1987,1987,FALSE,PIT,SF,30,17
9/13/1987,1987,FALSE,BUF,NYJ,28,31
9/13/1987,1987,FALSE,DEN,SEA,40,17
9/13/1987,1987,FALSE,NE,MIA,28,21
9/13/1987,1987,FALSE,ARI,DAL,24,13
9/13/1987,1987,FALSE,TEN,LAR,20,16
9/13/1987,1987,FALSE,IND,CIN,21,23
9/13/1987,1987,FALSE,KC,LAC,20,13
9/13/1987,1987,FALSE,NO,CLE,28,21
9/13/1987,1987,FALSE,MIN,DET,34,19
9/13/1987,1987,FALSE,GB,OAK,0,20
9/13/1987,1987,FALSE,TB,ATL,48,10
9/14/1987,1987,FALSE,CHI,NYG,34,19
9/20/1987,1987,FALSE,LAC,ARI,28,24
9/20/1987,1987,FALSE,IND,MIA,10,23
9/20/1987,1987,FALSE,LAR,MIN,16,21
9/20/1987,1987,FALSE,OAK,DET,27,7
9/20/1987,1987,FALSE,PHI,NO,27,17
9/20/1987,1987,FALSE,CIN,SF,26,27
9/20/1987,1987,FALSE,CHI,TB,20,3
9/20/1987,1987,FALSE,NYG,DAL,14,16
9/20/1987,1987,FALSE,CLE,PIT,34,10
9/20/1987,1987,FALSE,ATL,WSH,21,20
9/20/1987,1987,FALSE,GB,DEN,17,17
9/20/1987,1987,FALSE,SEA,KC,43,14
9/20/1987,1987,FALSE,BUF,TEN,34,30
9/21/1987,1987,FALSE,NYJ,NE,43,24
10/4/1987,1987,FALSE,PHI,CHI,3,35
10/4/1987,1987,FALSE,NYJ,DAL,24,38
10/4/1987,1987,FALSE,NO,LAR,37,10
10/4/1987,1987,FALSE,NE,CLE,10,20
10/4/1987,1987,FALSE,OAK,KC,35,17
10/4/1987,1987,FALSE,MIN,GB,16,23
10/4/1987,1987,FALSE,SEA,MIA,24,20
10/4/1987,1987,FALSE,BUF,IND,6,47
10/4/1987,1987,FALSE,ATL,PIT,12,28
10/4/1987,1987,FALSE,DET,TB,27,31
